Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ddb19289294e31fd16486a338f8a51ed7106a5c0a696b387d639d9bb63839935,2024-12,Humberside Police,Humberside Police,-0.103675,53.566345,On or near A1136,E01013231,North East Lincolnshire 008C,Suspect charged
79d484dd30be3800794e43b8eb3e91374580d8b3efefb84cb782102e6cd5119d,2024-12,Humberside Police,Humberside Police,-0.365035,53.738140,On or near Boulevard,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
cf3dd5a0a363044870ddfff513bdec195ed54f061569e9c8d8236685db64b976,2024-12,Humberside Police,Humberside Police,-0.489454,53.818866,On or near Spinney Way,E01012921,East Riding of Yorkshire 020B,Investigation complete; no suspect identified
00f1f3f41bac873d10a11c53473284e20567bdd63706b9f1e6398374efcf1f9a,2024-12,Humberside Police,Humberside Police,-0.343228,53.744043,On or near South Street,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
1fac09b4bec6c005bc21d7f23fd5b7944bcc43bd65c0ce6c2ea70738aab6c67f,2024-12,Humberside Police,Humberside Police,-0.285727,53.763361,On or near Rutherglen Drive,E01012898,Kingston upon Hull 017F,Investigation complete; no suspect identified
555a352765a199a481de4effe1888f2ee4358beedbe537553ab912a7994f52b3,2024-12,Humberside Police,Humberside Police,-0.140065,53.565738,On or near Faulding Way,E01013148,North East Lincolnshire 004D,Investigation complete; no suspect identified
5a0f9b4b014ee3ea266ef3c1a62c6d306eba661447daf1feaf9932f11e5ddcef,2024-12,Humberside Police,Humberside Police,-0.348569,53.747811,On or near Spring Street,E01035466,Kingston upon Hull 029H,Investigation complete; no suspect identified
041191665a103101cd90a43db0472aa7049f365e1e2535075e0694b8f5f40e85,2024-12,Humberside Police,Humberside Police,-0.026917,53.557866,On or near Parking Area,E01013129,North East Lincolnshire 024D,Local resolution
c7595b9a804d1713dbd9216ac790ccf692a66ec43fb897c8dbe302411227ebd1,2024-12,Humberside Police,Humberside Police,-0.262820,53.631625,On or near Moat Lane,E01013308,North Lincolnshire 004C,Unable to prosecute suspect
7c0b1c520054e71de4cc40a38a97dc01a8c3a6e78160bae819ec61dad8443495,2024-12,Humberside Police,Humberside Police,-0.654632,53.578700,On or near A18,E01013317,North Lincolnshire 014B,Suspect charged as part of another case
a80927b88e598e0880b7417581f99ab064531d263a646ac670c1ee710ec85980,2024-12,Humberside Police,Humberside Police,-0.048912,53.566812,On or near Combe Street,E01013195,North East Lincolnshire 005A,Unable to prosecute suspect
f6bd3090083b3986b9ec64251b654302804bb42b305982e240d7879f4115e9a4,2024-12,Humberside Police,Humberside Police,-0.358252,53.755792,On or near Hinderwell Street,E01012763,Kingston upon Hull 018C,Unable to prosecute suspect
2fd495d2ece9b3079fa249f912b16b0f86dd396fec758c94b93d5daa88cc9e04,2024-12,Humberside Police,Humberside Police,-0.492861,53.551988,On or near Market Place,E01013272,North Lincolnshire 011E,Investigation complete; no suspect identified
