Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Vehicle search,2025-08-01T00:08:00+00:00,False,,51.539175,0.724212,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T00:08:00+00:00,False,,51.539175,0.724212,Male,,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2025-08-01T01:08:00+00:00,False,,51.593998,0.594144,Male,25-34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T01:08:00+00:00,False,,51.764174,0.465741,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2025-08-01T01:08:00+00:00,False,,51.533830,0.720836,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T01:08:00+00:00,False,,51.533830,0.720836,Male,25-34,Other ethnic group - Any other ethnic group,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T02:08:00+00:00,False,,51.893193,0.873175,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Mixed,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T02:08:00+00:00,False,,51.548943,0.713703,Male,,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T03:08:00+00:00,False,,51.874055,0.581979,Male,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-01T05:08:00+00:00,False,,51.570171,0.453480,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-01T08:08:00+00:00,False,,51.539394,0.713596,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T08:08:00+00:00,False,,51.539394,0.713596,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T08:08:00+00:00,False,,51.539394,0.713596,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T08:08:00+00:00,False,,51.583987,0.688867,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2025-08-01T09:08:00+00:00,False,,51.888931,0.895126,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2025-08-01T09:08:00+00:00,False,,51.565357,0.456612,Male,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-01T10:08:00+00:00,False,,51.500507,0.338281,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-01T11:08:00+00:00,False,,51.772536,0.122640,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-01T11:08:00+00:00,False,,51.536235,0.722623,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2025-08-01T11:08:00+00:00,False,,51.536358,0.718463,Female,,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2025-08-01T13:08:00+00:00,False,,51.754997,0.518899,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-01T14:08:00+00:00,False,,51.756287,0.465746,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2025-08-01T14:08:00+00:00,True,,51.647352,0.545061,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2025-08-01T14:08:00+00:00,False,,51.883510,0.557526,Female,,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2025-08-01T15:08:00+00:00,True,,51.689182,0.422046,Male,25-34,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Mixed,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T15:08:00+00:00,False,,51.883510,0.557526,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2025-08-01T15:08:00+00:00,False,,51.883510,0.557526,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T16:08:00+00:00,False,,51.895141,0.268499,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T18:08:00+00:00,False,,51.602071,0.656214,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T18:08:00+00:00,False,,51.602071,0.656214,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T18:08:00+00:00,True,,51.534198,0.714024,Male,,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2025-08-01T19:08:00+00:00,False,,51.499358,0.309549,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-01T19:08:00+00:00,False,,51.735981,0.468290,Male,25-34,Other ethnic group - Any other ethnic group,Mixed,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T19:08:00+00:00,False,,51.595803,0.585713,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person and Vehicle search,2025-08-01T19:08:00+00:00,False,,51.499358,0.309549,Male,18-24,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-01T20:08:00+00:00,False,,51.584927,0.465131,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person and Vehicle search,2025-08-01T20:08:00+00:00,False,,51.611630,0.540491,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-01T21:08:00+00:00,False,,51.889000,0.903270,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-01T21:08:00+00:00,True,,51.537859,0.711918,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2025-08-01T22:08:00+00:00,False,,51.582385,0.486271,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T22:08:00+00:00,False,,51.731093,0.474512,Male,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T22:08:00+00:00,False,,51.733429,0.472047,Male,18-24,Other ethnic group - Not stated,Mixed,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-01T22:08:00+00:00,True,,51.731093,0.474512,Male,,White - English/Welsh/Scottish/Northern Irish/British,White,Psychoactive Substances Act 2016 (s36(2)),,A no further action disposal,,
Person search,2025-08-01T23:08:00+00:00,True,,51.734026,0.472731,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-01T23:08:00+00:00,False,,51.635808,0.798870,Male,18-24,Other ethnic group - Any other ethnic group,Asian,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-01T23:08:00+00:00,False,,51.635808,0.798870,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2025-08-01T23:08:00+00:00,False,,51.582385,0.486271,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2025-08-01T23:08:00+00:00,False,,51.563597,0.504523,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),,Community resolution,,
Vehicle search,2025-08-02T00:08:00+00:00,False,,51.581099,0.441742,,,,,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Vehicle search,2025-08-02T00:08:00+00:00,False,,51.581099,0.441742,,,,,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-02T00:08:00+00:00,False,,51.548126,0.651093,Male,,Other ethnic group - Not stated,White,Aviation Security Act 1982 (section 27(1)),,A no further action disposal,,
Person search,2025-08-02T00:08:00+00:00,False,,51.581099,0.441742,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person and Vehicle search,2025-08-02T00:08:00+00:00,False,,51.601098,0.224296,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2025-08-02T01:08:00+00:00,False,,51.623896,0.080500,,,,,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2025-08-02T06:08:00+00:00,False,,51.887063,0.903421,Male,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Vehicle search,2025-08-02T08:08:00+00:00,False,,51.897682,0.906432,,,,,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-02T08:08:00+00:00,False,,51.897682,0.906432,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2025-08-02T08:08:00+00:00,False,,51.897682,0.906432,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2025-08-02T08:08:00+00:00,False,,51.890156,0.245854,Male,over 34,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-02T11:08:00+00:00,False,,51.972290,0.706659,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2025-08-02T12:08:00+00:00,False,,51.976428,0.721456,,,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-02T12:08:00+00:00,False,,51.619322,0.302837,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2025-08-02T13:08:00+00:00,False,,51.771927,0.119495,Male,10-17,Other ethnic group - Not stated,Mixed,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2025-08-02T13:08:00+00:00,False,,51.734026,0.472731,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
