Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2025-10-01T00:02:39+00:00,,,53.404278,-2.945271,Male,25-34,Other ethnic group - Arab,White,,,,,
Person search,2025-10-01T00:09:56+00:00,,,53.458388,-2.709596,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T00:19:10+00:00,,,53.397867,-2.948934,Male,25-34,Mixed/Multiple ethnic groups - White and Asian,White,,,,,
Person and Vehicle search,2025-10-01T00:36:37+00:00,,,53.629924,-3.010011,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T00:43:48+00:00,,,53.449787,-2.988745,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T00:48:18+00:00,,,53.449787,-2.988745,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T00:55:53+00:00,,,53.649222,-2.996084,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Evidence of offences under the Act,,,
Person and Vehicle search,2025-10-01T01:24:52+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person and Vehicle search,2025-10-01T01:30:08+00:00,,,53.423272,-2.950839,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T01:31:58+00:00,,,53.422114,-2.799806,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T01:33:30+00:00,,,53.451332,-2.928397,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T01:52:22+00:00,,,53.449368,-2.931260,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person and Vehicle search,2025-10-01T02:00:37+00:00,,,53.440346,-2.978244,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T02:20:57+00:00,,,53.407158,-2.957249,Male,25-34,Other ethnic group - Any other ethnic group,White,,,,,
Person search,2025-10-01T04:14:20+00:00,,,53.405173,-2.983574,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T05:04:39+00:00,,,53.412471,-2.993536,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T08:41:36+00:00,,,,,,,,,,,,,
Person search,2025-10-01T08:53:19+00:00,,,53.451105,-2.774933,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T08:56:30+00:00,,,53.408882,-2.988368,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T09:07:56+00:00,,,53.412471,-2.993536,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T09:43:22+00:00,,,53.412471,-2.993536,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T09:44:05+00:00,,,53.412471,-2.993536,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T09:50:15+00:00,,,53.412471,-2.993536,Male,over 34,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,,,,,
Person search,2025-10-01T10:04:29+00:00,,,,,,,,,,,,,
Person search,2025-10-01T10:05:06+00:00,,,,,,,,,,Evidence of offences under the Act,,,
Person search,2025-10-01T10:51:06+00:00,,,53.394068,-2.949647,Male,over 34,Other ethnic group - Any other ethnic group,Asian,,,,,
Person search,2025-10-01T11:21:53+00:00,,,53.412471,-2.993536,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T11:35:47+00:00,,,53.411693,-2.990870,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T12:02:41+00:00,,,53.408991,-2.988175,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person and Vehicle search,2025-10-01T12:05:10+00:00,,,53.410277,-2.919544,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T13:51:17+00:00,,,53.414204,-2.907893,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T14:05:35+00:00,,,53.412471,-2.993536,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T14:11:32+00:00,,,53.412471,-2.993536,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T14:15:56+00:00,,,53.412543,-2.988077,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T14:18:17+00:00,,,53.452631,-2.737012,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
Person search,2025-10-01T14:27:02+00:00,,,53.411693,-2.990870,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,,,,
